,SRR_id,tissue_name,STAR_mapping_rate [%],SRR_filesize_bytes,fastq_filesize_bytes,bam_filesize_bytes,index_release,n_spots,nproc,instance_type,library_layout,instance_id,execution_mode,s3_path,prefetch_start_time,prefetch_end_time,fasterq_dump_start_time,fasterq_dump_end_time,star_start_time,star_end_time,deseq2_star_start_time,deseq2_star_end_time
467,SRR16145819,heart_muscle,88.55,2152535766,16629364226,2485144901,111,51246194,8,r6a.2xlarge,single,i-08fa75505d293685e,EC2,s3://neardata-star-on-demand-1k-results/STAR/high_mapping_rate/heart_muscle/normalized_counts/SRR16145819_STAR_normalized_counts.tsv,2024-03-03T00:08:45,2024-03-03T00:09:53,2024-03-03T00:09:53,2024-03-03T00:10:43,2024-03-03T00:10:43,2024-03-03T00:15:30,2024-03-03T00:15:30,2024-03-03T00:15:36
468,SRR16145834,heart_muscle,88.52,1538269758,11829663418,1831792890,111,36474815,8,r6a.2xlarge,single,i-0663a7df86d69d675,EC2,s3://neardata-star-on-demand-1k-results/STAR/high_mapping_rate/heart_muscle/normalized_counts/SRR16145834_STAR_normalized_counts.tsv,2024-03-02T21:50:36,2024-03-02T21:51:15,2024-03-02T21:51:15,2024-03-02T21:51:48,2024-03-02T21:51:48,2024-03-02T21:55:16,2024-03-02T21:55:16,2024-03-02T21:55:22
469,SRR12503617,heart_muscle,88.49,1670017844,12765257724,1947150135,111,39354832,8,r6a.2xlarge,single,i-064498f9cf55da740,EC2,s3://neardata-star-on-demand-1k-results/STAR/high_mapping_rate/heart_muscle/normalized_counts/SRR12503617_STAR_normalized_counts.tsv,2024-03-02T21:06:30,2024-03-02T21:07:09,2024-03-02T21:07:09,2024-03-02T21:07:45,2024-03-02T21:07:45,2024-03-02T21:11:26,2024-03-02T21:11:26,2024-03-02T21:11:32
470,SRR12503610,heart_muscle,88.48,818011375,6254506772,1009952088,111,19317016,8,r6a.2xlarge,single,i-02b8c148750cd7421,EC2,s3://neardata-star-on-demand-1k-results/STAR/high_mapping_rate/heart_muscle/normalized_counts/SRR12503610_STAR_normalized_counts.tsv,2024-03-02T22:25:22,2024-03-02T22:25:44,2024-03-02T22:25:44,2024-03-02T22:25:58,2024-03-02T22:25:58,2024-03-02T22:27:48,2024-03-02T22:27:48,2024-03-02T22:27:54
471,SRR16145821,heart_muscle,88.43,1518389146,11655886124,1814231670,111,35940732,8,r6a.2xlarge,single,i-0663a7df86d69d675,EC2,s3://neardata-star-on-demand-1k-results/STAR/high_mapping_rate/heart_muscle/normalized_counts/SRR16145821_STAR_normalized_counts.tsv,2024-03-02T21:14:50,2024-03-02T21:15:30,2024-03-02T21:15:30,2024-03-02T21:16:03,2024-03-02T21:16:03,2024-03-02T21:19:30,2024-03-02T21:19:30,2024-03-02T21:19:36
472,SRR12503688,heart_muscle,88.43,1518389112,11655886124,1814228374,111,35940732,8,r6a.2xlarge,single,i-0d28ccfc9db6b2d91,EC2,s3://neardata-star-on-demand-1k-results/STAR/high_mapping_rate/heart_muscle/normalized_counts/SRR12503688_STAR_normalized_counts.tsv,2024-03-02T22:41:28,2024-03-02T22:42:04,2024-03-02T22:42:04,2024-03-02T22:42:37,2024-03-02T22:42:37,2024-03-02T22:46:05,2024-03-02T22:46:05,2024-03-02T22:46:11
473,SRR12503652,heart_muscle,88.38,808225951,6170132402,1000422012,111,19057638,8,r6a.2xlarge,single,i-00040e273cced9a4b,EC2,s3://neardata-star-on-demand-1k-results/STAR/high_mapping_rate/heart_muscle/normalized_counts/SRR12503652_STAR_normalized_counts.tsv,2024-03-02T23:09:37,2024-03-02T23:09:58,2024-03-02T23:09:58,2024-03-02T23:10:12,2024-03-02T23:10:12,2024-03-02T23:12:02,2024-03-02T23:12:02,2024-03-02T23:12:08
474,SRR12503658,heart_muscle,88.33,2169447454,16741752694,2493555782,111,51592717,8,r6a.2xlarge,single,i-0bd5f296979f3db56,EC2,s3://neardata-star-on-demand-1k-results/STAR/high_mapping_rate/heart_muscle/normalized_counts/SRR12503658_STAR_normalized_counts.tsv,2024-03-02T21:53:56,2024-03-02T21:54:44,2024-03-02T21:54:44,2024-03-02T21:55:35,2024-03-02T21:55:35,2024-03-02T22:00:18,2024-03-02T22:00:18,2024-03-02T22:00:24
475,SRR6996101,heart_muscle,88.29,737660041,5501277298,1383847047,111,12034239,8,r6a.2xlarge,paired,i-091bdb48b2920c877,EC2,s3://neardata-star-on-demand-1k-results/STAR/high_mapping_rate/heart_muscle/normalized_counts/SRR6996101_STAR_normalized_counts.tsv,2024-03-02T22:24:19,2024-03-02T22:24:39,2024-03-02T22:24:39,2024-03-02T22:24:51,2024-03-02T22:24:51,2024-03-02T22:26:46,2024-03-02T22:26:46,2024-03-02T22:26:52
476,SRR4240756,heart_muscle,88.27,6127606155,46144349504,10481121008,111,93853503,8,r6a.2xlarge,paired,i-0c03a82bacfdfcf2b,EC2,s3://neardata-star-on-demand-1k-results/STAR/high_mapping_rate/heart_muscle/normalized_counts/SRR4240756_STAR_normalized_counts.tsv,2024-03-02T20:48:43,2024-03-02T20:51:08,2024-03-02T20:51:08,2024-03-02T20:55:03,2024-03-02T20:55:03,2024-03-02T21:09:11,2024-03-02T21:09:11,2024-03-02T21:09:18
477,SRR16145822,heart_muscle,88.24,1507168322,11498297014,1813684561,111,35454705,8,r6a.2xlarge,single,i-0374dc26795fa792d,EC2,s3://neardata-star-on-demand-1k-results/STAR/high_mapping_rate/heart_muscle/normalized_counts/SRR16145822_STAR_normalized_counts.tsv,2024-03-02T21:26:40,2024-03-02T21:27:18,2024-03-02T21:27:18,2024-03-02T21:27:50,2024-03-02T21:27:50,2024-03-02T21:31:19,2024-03-02T21:31:19,2024-03-02T21:31:25
478,SRR12503657,heart_muscle,88.23,2126361959,16201210434,2464079388,111,49928583,8,r6a.2xlarge,single,i-09c15448092ddddd9,EC2,s3://neardata-star-on-demand-1k-results/STAR/high_mapping_rate/heart_muscle/normalized_counts/SRR12503657_STAR_normalized_counts.tsv,2024-03-02T23:59:37,2024-03-03T00:00:26,2024-03-03T00:00:26,2024-03-03T00:01:16,2024-03-03T00:01:16,2024-03-03T00:06:05,2024-03-03T00:06:05,2024-03-03T00:06:11
479,SRR12503656,heart_muscle,88.2,1701857664,13066507758,1967164950,111,40280893,8,r6a.2xlarge,single,i-01529ad6d53838bda,EC2,s3://neardata-star-on-demand-1k-results/STAR/high_mapping_rate/heart_muscle/normalized_counts/SRR12503656_STAR_normalized_counts.tsv,2024-03-02T22:52:07,2024-03-02T22:52:46,2024-03-02T22:52:46,2024-03-02T22:53:23,2024-03-02T22:53:23,2024-03-02T22:57:12,2024-03-02T22:57:12,2024-03-02T22:57:18
480,SRR4240813,heart_muscle,88.16,2112807873,13469331788,3596384230,111,26181189,8,r6a.2xlarge,paired,i-02912a112eabeecef,EC2,s3://neardata-star-on-demand-1k-results/STAR/high_mapping_rate/heart_muscle/normalized_counts/SRR4240813_STAR_normalized_counts.tsv,2024-03-02T21:05:48,2024-03-02T21:06:40,2024-03-02T21:06:40,2024-03-02T21:07:19,2024-03-02T21:07:19,2024-03-02T21:11:10,2024-03-02T21:11:10,2024-03-02T21:11:17
481,SRR4240806,heart_muscle,88.06,8761836079,55476940264,13761111355,111,114795757,8,r6a.2xlarge,paired,i-03303ab38d51d6867,EC2,s3://neardata-star-on-demand-1k-results/STAR/high_mapping_rate/heart_muscle/normalized_counts/SRR4240806_STAR_normalized_counts.tsv,2024-03-02T21:19:16,2024-03-02T21:22:52,2024-03-02T21:22:52,2024-03-02T21:27:43,2024-03-02T21:27:43,2024-03-02T21:46:22,2024-03-02T21:46:22,2024-03-02T21:46:29
482,SRR4240846,heart_muscle,87.8,2436363182,15595989068,3913813700,111,30301632,8,r6a.2xlarge,paired,i-00040e273cced9a4b,EC2,s3://neardata-star-on-demand-1k-results/STAR/high_mapping_rate/heart_muscle/normalized_counts/SRR4240846_STAR_normalized_counts.tsv,2024-03-02T23:26:34,2024-03-02T23:27:32,2024-03-02T23:27:32,2024-03-02T23:28:20,2024-03-02T23:28:20,2024-03-02T23:32:42,2024-03-02T23:32:42,2024-03-02T23:32:48
483,SRR4240864,heart_muscle,87.48,8179154474,48859624060,12688423899,111,101237883,8,r6a.2xlarge,paired,i-03015ebe81ef12353,EC2,s3://neardata-star-on-demand-1k-results/STAR/high_mapping_rate/heart_muscle/normalized_counts/SRR4240864_STAR_normalized_counts.tsv,2024-03-02T23:55:49,2024-03-02T23:59:04,2024-03-02T23:59:04,2024-03-03T00:03:20,2024-03-03T00:03:20,2024-03-03T00:22:21,2024-03-03T00:22:21,2024-03-03T00:22:28
484,SRR4240773,heart_muscle,86.79,1829872253,18396182412,3567754682,111,43415620,8,r6a.2xlarge,paired,i-02ffea14c4afc10cb,EC2,s3://neardata-star-on-demand-1k-results/STAR/high_mapping_rate/heart_muscle/normalized_counts/SRR4240773_STAR_normalized_counts.tsv,2024-03-02T22:01:16,2024-03-02T22:02:00,2024-03-02T22:02:00,2024-03-02T22:02:57,2024-03-02T22:02:57,2024-03-02T22:06:12,2024-03-02T22:06:12,2024-03-02T22:06:18
485,SRR6996120,heart_muscle,86.55,384472147,3878046148,917009153,111,10898173,8,r6a.2xlarge,paired,i-0ce3090c9559e5ccc,EC2,s3://neardata-star-on-demand-1k-results/STAR/high_mapping_rate/heart_muscle/normalized_counts/SRR6996120_STAR_normalized_counts.tsv,2024-03-02T23:23:08,2024-03-02T23:23:17,2024-03-02T23:23:17,2024-03-02T23:23:25,2024-03-02T23:23:25,2024-03-02T23:24:28,2024-03-02T23:24:28,2024-03-02T23:24:35
486,SRR4240771,heart_muscle,86.53,1952612311,18980777260,3766891575,111,44781499,8,r6a.2xlarge,paired,i-0cf12ba749ba1f9ec,EC2,s3://neardata-star-on-demand-1k-results/STAR/high_mapping_rate/heart_muscle/normalized_counts/SRR4240771_STAR_normalized_counts.tsv,2024-03-02T21:32:54,2024-03-02T21:33:42,2024-03-02T21:33:42,2024-03-02T21:34:41,2024-03-02T21:34:41,2024-03-02T21:38:05,2024-03-02T21:38:05,2024-03-02T21:38:11
487,SRR6996097,heart_muscle,85.89,445292395,4523584496,1097895357,111,12671630,8,r6a.2xlarge,paired,i-0ef44a3e24caafaa9,EC2,s3://neardata-star-on-demand-1k-results/STAR/high_mapping_rate/heart_muscle/normalized_counts/SRR6996097_STAR_normalized_counts.tsv,2024-03-02T23:11:49,2024-03-02T23:12:03,2024-03-02T23:12:03,2024-03-02T23:12:12,2024-03-02T23:12:12,2024-03-02T23:13:26,2024-03-02T23:13:26,2024-03-02T23:13:31
488,SRR4240798,heart_muscle,85.81,2034958305,13833838104,3784198417,111,26888475,8,r6a.2xlarge,paired,i-091bdb48b2920c877,EC2,s3://neardata-star-on-demand-1k-results/STAR/high_mapping_rate/heart_muscle/normalized_counts/SRR4240798_STAR_normalized_counts.tsv,2024-03-02T21:25:21,2024-03-02T21:26:12,2024-03-02T21:26:12,2024-03-02T21:26:53,2024-03-02T21:26:53,2024-03-02T21:31:10,2024-03-02T21:31:10,2024-03-02T21:31:17
489,SRR4240788,heart_muscle,84.8,902828413,9757937808,2206933550,111,24504238,8,r6a.2xlarge,paired,i-03303ab38d51d6867,EC2,s3://neardata-star-on-demand-1k-results/STAR/high_mapping_rate/heart_muscle/normalized_counts/SRR4240788_STAR_normalized_counts.tsv,2024-03-02T23:29:12,2024-03-02T23:29:37,2024-03-02T23:29:37,2024-03-02T23:30:03,2024-03-02T23:30:03,2024-03-02T23:32:16,2024-03-02T23:32:16,2024-03-02T23:32:23
490,SRR6996088,heart_muscle,83.26,1255510530,9307274356,2286726171,111,18632165,8,r6a.2xlarge,paired,i-0d19b14baac27a3a8,EC2,s3://neardata-star-on-demand-1k-results/STAR/high_mapping_rate/heart_muscle/normalized_counts/SRR6996088_STAR_normalized_counts.tsv,2024-03-02T21:29:04,2024-03-02T21:29:36,2024-03-02T21:29:36,2024-03-02T21:30:00,2024-03-02T21:30:00,2024-03-02T21:31:56,2024-03-02T21:31:56,2024-03-02T21:32:01
491,SRR6996087,heart_muscle,83.16,1265261372,9366129180,2302515207,111,18749575,8,r6a.2xlarge,paired,i-01529ad6d53838bda,EC2,s3://neardata-star-on-demand-1k-results/STAR/high_mapping_rate/heart_muscle/normalized_counts/SRR6996087_STAR_normalized_counts.tsv,2024-03-02T21:23:28,2024-03-02T21:24:00,2024-03-02T21:24:00,2024-03-02T21:24:23,2024-03-02T21:24:23,2024-03-02T21:26:19,2024-03-02T21:26:19,2024-03-02T21:26:26
492,SRR4240764,heart_muscle,82.83,1791270804,17916530332,3607486147,111,42285891,8,r6a.2xlarge,paired,i-09d0454a71f0606c5,EC2,s3://neardata-star-on-demand-1k-results/STAR/high_mapping_rate/heart_muscle/normalized_counts/SRR4240764_STAR_normalized_counts.tsv,2024-03-02T22:17:58,2024-03-02T22:18:46,2024-03-02T22:18:46,2024-03-02T22:19:41,2024-03-02T22:19:41,2024-03-02T22:22:50,2024-03-02T22:22:50,2024-03-02T22:22:56
493,SRR6996086,heart_muscle,82.34,1062419499,7872084504,1982117401,111,15772647,8,r6a.2xlarge,paired,i-07e4dbcb346599c35,EC2,s3://neardata-star-on-demand-1k-results/STAR/high_mapping_rate/heart_muscle/normalized_counts/SRR6996086_STAR_normalized_counts.tsv,2024-03-02T21:23:34,2024-03-02T21:24:01,2024-03-02T21:24:01,2024-03-02T21:24:17,2024-03-02T21:24:17,2024-03-02T21:25:57,2024-03-02T21:25:57,2024-03-02T21:26:03
494,SRR4240779,heart_muscle,82.21,2333698361,15188406548,5385921813,111,29512681,8,r6a.2xlarge,paired,i-0ef44a3e24caafaa9,EC2,s3://neardata-star-on-demand-1k-results/STAR/high_mapping_rate/heart_muscle/normalized_counts/SRR4240779_STAR_normalized_counts.tsv,2024-03-02T23:47:22,2024-03-02T23:48:20,2024-03-02T23:48:20,2024-03-02T23:49:06,2024-03-02T23:49:06,2024-03-02T23:54:17,2024-03-02T23:54:17,2024-03-02T23:54:23
495,SRR6996090,heart_muscle,81.7,1075783349,7980806548,1999519267,111,15989356,8,r6a.2xlarge,paired,i-09c15448092ddddd9,EC2,s3://neardata-star-on-demand-1k-results/STAR/high_mapping_rate/heart_muscle/normalized_counts/SRR6996090_STAR_normalized_counts.tsv,2024-03-02T22:44:47,2024-03-02T22:45:12,2024-03-02T22:45:12,2024-03-02T22:45:30,2024-03-02T22:45:30,2024-03-02T22:47:14,2024-03-02T22:47:14,2024-03-02T22:47:21
496,SRR6996089,heart_muscle,81.59,1083673472,8026582796,2012685102,111,16080694,8,r6a.2xlarge,paired,i-0cf12ba749ba1f9ec,EC2,s3://neardata-star-on-demand-1k-results/STAR/high_mapping_rate/heart_muscle/normalized_counts/SRR6996089_STAR_normalized_counts.tsv,2024-03-02T23:51:14,2024-03-02T23:51:41,2024-03-02T23:51:41,2024-03-02T23:51:59,2024-03-02T23:51:59,2024-03-02T23:53:41,2024-03-02T23:53:41,2024-03-02T23:53:47
497,SRR4240808,heart_muscle,81.36,8388177031,55684391776,17382737866,111,115219508,8,r6a.2xlarge,paired,i-0ef1b050eca7cea4e,EC2,s3://neardata-star-on-demand-1k-results/STAR/high_mapping_rate/heart_muscle/normalized_counts/SRR4240808_STAR_normalized_counts.tsv,2024-03-02T20:44:59,2024-03-02T20:48:18,2024-03-02T20:48:18,2024-03-02T20:53:12,2024-03-02T20:53:12,2024-03-02T21:15:51,2024-03-02T21:15:51,2024-03-02T21:16:09
498,SRR12503560,heart_muscle,81.17,2718372046,20785079268,4037138430,111,59964217,8,r6a.2xlarge,single,i-0cab4e68ecc8bbdf5,EC2,s3://neardata-star-on-demand-1k-results/STAR/high_mapping_rate/heart_muscle/normalized_counts/SRR12503560_STAR_normalized_counts.tsv,2024-03-03T00:01:30,2024-03-03T00:02:41,2024-03-03T00:02:41,2024-03-03T00:03:47,2024-03-03T00:03:47,2024-03-03T00:12:33,2024-03-03T00:12:33,2024-03-03T00:12:40
499,SRR4240778,heart_muscle,79.58,2217890820,14168187728,5703399706,111,27536638,8,r6a.2xlarge,paired,i-0e1fd26e66d868880,EC2,s3://neardata-star-on-demand-1k-results/STAR/high_mapping_rate/heart_muscle/normalized_counts/SRR4240778_STAR_normalized_counts.tsv,2024-03-02T23:59:49,2024-03-03T00:00:45,2024-03-03T00:00:45,2024-03-03T00:01:27,2024-03-03T00:01:27,2024-03-03T00:07:06,2024-03-03T00:07:06,2024-03-03T00:07:13
500,SRR4240811,heart_muscle,79.2,7619061701,51885443792,16205137111,111,107422596,8,r6a.2xlarge,paired,i-03303ab38d51d6867,EC2,s3://neardata-star-on-demand-1k-results/STAR/high_mapping_rate/heart_muscle/normalized_counts/SRR4240811_STAR_normalized_counts.tsv,2024-03-02T20:45:03,2024-03-02T20:48:05,2024-03-02T20:48:05,2024-03-02T20:52:37,2024-03-02T20:52:37,2024-03-02T21:12:43,2024-03-02T21:12:43,2024-03-02T21:13:00
501,SRR4240869,heart_muscle,78.8,8175774792,54599277160,17942161273,111,112992712,8,r6a.2xlarge,paired,i-0e771c9bbe7edfe05,EC2,s3://neardata-star-on-demand-1k-results/STAR/high_mapping_rate/heart_muscle/normalized_counts/SRR4240869_STAR_normalized_counts.tsv,2024-03-02T22:39:52,2024-03-02T22:43:14,2024-03-02T22:43:14,2024-03-02T22:48:01,2024-03-02T22:48:01,2024-03-02T23:10:14,2024-03-02T23:10:14,2024-03-02T23:10:21
502,SRR4240758,heart_muscle,78.77,8489072878,55857599396,18995222091,111,115574414,8,r6a.2xlarge,paired,i-0bd5f296979f3db56,EC2,s3://neardata-star-on-demand-1k-results/STAR/high_mapping_rate/heart_muscle/normalized_counts/SRR4240758_STAR_normalized_counts.tsv,2024-03-02T22:13:04,2024-03-02T22:16:47,2024-03-02T22:16:47,2024-03-02T22:21:41,2024-03-02T22:21:41,2024-03-02T22:44:45,2024-03-02T22:44:45,2024-03-02T22:44:52
503,SRR14540091,intestine,93.52,2890152319,22777651188,3092724052,111,25514956,8,r6a.2xlarge,paired,i-02ffea14c4afc10cb,EC2,s3://neardata-star-on-demand-1k-results/STAR/high_mapping_rate/intestine/normalized_counts/SRR14540091_STAR_normalized_counts.tsv,2024-03-02T21:47:47,2024-03-02T21:48:53,2024-03-02T21:48:53,2024-03-02T21:50:05,2024-03-02T21:50:05,2024-03-02T22:00:16,2024-03-02T22:00:16,2024-03-02T22:00:23
504,ERR1857363,intestine,92.76,1006450205,8082900242,845296772,111,28417289,8,r6a.2xlarge,single,i-0fa087386515fd58e,EC2,s3://neardata-star-on-demand-1k-results/STAR/high_mapping_rate/intestine/normalized_counts/ERR1857363_STAR_normalized_counts.tsv,2024-03-02T20:45:03,2024-03-02T20:45:28,2024-03-02T20:45:28,2024-03-02T20:45:51,2024-03-02T20:45:51,2024-03-02T20:48:09,2024-03-02T20:48:09,2024-03-02T20:48:22
505,SRR15527485,intestine,92.6,2586639283,24792829444,2601139962,111,27911373,8,r6a.2xlarge,paired,i-0ce3090c9559e5ccc,EC2,s3://neardata-star-on-demand-1k-results/STAR/high_mapping_rate/intestine/normalized_counts/SRR15527485_STAR_normalized_counts.tsv,2024-03-02T21:32:16,2024-03-02T21:33:21,2024-03-02T21:33:21,2024-03-02T21:34:40,2024-03-02T21:34:40,2024-03-02T21:45:29,2024-03-02T21:45:29,2024-03-02T21:45:36
506,SRR12871495,intestine,92.29,2411745238,19547497824,2688666911,111,25435734,8,r6a.2xlarge,paired,i-0bd5f296979f3db56,EC2,s3://neardata-star-on-demand-1k-results/STAR/high_mapping_rate/intestine/normalized_counts/SRR12871495_STAR_normalized_counts.tsv,2024-03-02T22:00:27,2024-03-02T22:01:25,2024-03-02T22:01:25,2024-03-02T22:02:26,2024-03-02T22:02:26,2024-03-02T22:11:42,2024-03-02T22:11:42,2024-03-02T22:11:48
507,SRR12871505,intestine,91.51,2028574125,16889780516,2133155998,111,21993095,8,r6a.2xlarge,paired,i-02b8c148750cd7421,EC2,s3://neardata-star-on-demand-1k-results/STAR/high_mapping_rate/intestine/normalized_counts/SRR12871505_STAR_normalized_counts.tsv,2024-03-02T22:32:49,2024-03-02T22:33:41,2024-03-02T22:33:41,2024-03-02T22:34:33,2024-03-02T22:34:33,2024-03-02T22:42:50,2024-03-02T22:42:50,2024-03-02T22:42:56
508,SRR15527470,intestine,89.27,3100779472,29384764876,3128644309,111,33071689,8,r6a.2xlarge,paired,i-0e771c9bbe7edfe05,EC2,s3://neardata-star-on-demand-1k-results/STAR/high_mapping_rate/intestine/normalized_counts/SRR15527470_STAR_normalized_counts.tsv,2024-03-02T21:58:10,2024-03-02T21:59:20,2024-03-02T21:59:20,2024-03-02T22:01:11,2024-03-02T22:01:11,2024-03-02T22:15:18,2024-03-02T22:15:18,2024-03-02T22:15:24
509,SRR3631771,intestine,88.54,3731798431,19236877024,4921889611,111,27626823,8,r6a.2xlarge,paired,i-09dce5cabfaa73dbc,EC2,s3://neardata-star-on-demand-1k-results/STAR/high_mapping_rate/intestine/normalized_counts/SRR3631771_STAR_normalized_counts.tsv,2024-03-02T22:16:48,2024-03-02T22:18:26,2024-03-02T22:18:26,2024-03-02T22:19:27,2024-03-02T22:19:27,2024-03-02T22:26:16,2024-03-02T22:26:16,2024-03-02T22:26:23
510,SRR11245145,intestine,88.15,2385158458,12696067230,3389883364,111,36032025,8,r6a.2xlarge,single,i-01529ad6d53838bda,EC2,s3://neardata-star-on-demand-1k-results/STAR/high_mapping_rate/intestine/normalized_counts/SRR11245145_STAR_normalized_counts.tsv,2024-03-02T23:43:08,2024-03-02T23:44:05,2024-03-02T23:44:05,2024-03-02T23:44:41,2024-03-02T23:44:41,2024-03-02T23:48:06,2024-03-02T23:48:06,2024-03-02T23:48:12
511,SRR18936240,intestine,87.46,3087551322,19545805600,3851221736,111,25433542,8,r6a.2xlarge,paired,i-03015ebe81ef12353,EC2,s3://neardata-star-on-demand-1k-results/STAR/high_mapping_rate/intestine/normalized_counts/SRR18936240_STAR_normalized_counts.tsv,2024-03-02T21:05:22,2024-03-02T21:06:46,2024-03-02T21:06:46,2024-03-02T21:07:48,2024-03-02T21:07:48,2024-03-02T21:20:16,2024-03-02T21:20:16,2024-03-02T21:20:22
512,ERR8102605,intestine,86.36,1695493090,13142619912,2299925481,111,17228527,8,r6a.2xlarge,paired,i-0fa087386515fd58e,EC2,s3://neardata-star-on-demand-1k-results/STAR/high_mapping_rate/intestine/normalized_counts/ERR8102605_STAR_normalized_counts.tsv,2024-03-02T23:48:45,2024-03-02T23:49:28,2024-03-02T23:49:28,2024-03-02T23:50:06,2024-03-02T23:50:06,2024-03-02T23:57:51,2024-03-02T23:57:51,2024-03-02T23:57:57
513,SRR15692534,intestine,85.96,1747071549,10511297344,2589343603,111,18531794,8,r6a.2xlarge,paired,i-03015ebe81ef12353,EC2,s3://neardata-star-on-demand-1k-results/STAR/high_mapping_rate/intestine/normalized_counts/SRR15692534_STAR_normalized_counts.tsv,2024-03-02T20:52:17,2024-03-02T20:53:00,2024-03-02T20:53:00,2024-03-02T20:53:27,2024-03-02T20:53:27,2024-03-02T20:57:34,2024-03-02T20:57:34,2024-03-02T20:57:40
514,ERR1578733,intestine,85,889675963,8430736144,1393724218,111,15523361,8,r6a.2xlarge,paired,i-0f78c19a132634e29,EC2,s3://neardata-star-on-demand-1k-results/STAR/high_mapping_rate/intestine/normalized_counts/ERR1578733_STAR_normalized_counts.tsv,2024-03-02T20:45:03,2024-03-02T20:45:27,2024-03-02T20:45:27,2024-03-02T20:45:48,2024-03-02T20:45:48,2024-03-02T20:48:16,2024-03-02T20:48:16,2024-03-02T20:48:30
515,ERR7959837,intestine,84.87,599549296,5530998912,1140889730,111,9822496,8,r6a.2xlarge,paired,i-0ce3090c9559e5ccc,EC2,s3://neardata-star-on-demand-1k-results/STAR/high_mapping_rate/intestine/normalized_counts/ERR7959837_STAR_normalized_counts.tsv,2024-03-02T22:36:03,2024-03-02T22:36:19,2024-03-02T22:36:19,2024-03-02T22:36:29,2024-03-02T22:36:29,2024-03-02T22:39:07,2024-03-02T22:39:07,2024-03-02T22:39:13
516,ERR4180315,intestine,84.7,1309694261,8942855888,2670352046,111,15900959,8,r6a.2xlarge,paired,i-064498f9cf55da740,EC2,s3://neardata-star-on-demand-1k-results/STAR/high_mapping_rate/intestine/normalized_counts/ERR4180315_STAR_normalized_counts.tsv,2024-03-02T23:02:31,2024-03-02T23:03:04,2024-03-02T23:03:04,2024-03-02T23:03:26,2024-03-02T23:03:26,2024-03-02T23:07:28,2024-03-02T23:07:28,2024-03-02T23:07:34
517,SRR21591061,intestine,83.88,3991728341,40254813108,7221357262,111,67821359,8,r6a.2xlarge,paired,i-077cd1164c3ebd250,EC2,s3://neardata-star-on-demand-1k-results/STAR/high_mapping_rate/intestine/normalized_counts/SRR21591061_STAR_normalized_counts.tsv,2024-03-02T23:06:58,2024-03-02T23:08:38,2024-03-02T23:08:38,2024-03-02T23:11:55,2024-03-02T23:11:55,2024-03-02T23:23:37,2024-03-02T23:23:37,2024-03-02T23:23:44
518,SRR5553944,intestine,83.67,2334610685,10802811640,3221860854,111,30841718,8,r6a.2xlarge,single,i-091bdb48b2920c877,EC2,s3://neardata-star-on-demand-1k-results/STAR/high_mapping_rate/intestine/normalized_counts/SRR5553944_STAR_normalized_counts.tsv,2024-03-02T23:27:23,2024-03-02T23:28:23,2024-03-02T23:28:23,2024-03-02T23:28:52,2024-03-02T23:28:52,2024-03-02T23:32:16,2024-03-02T23:32:16,2024-03-02T23:32:22
519,SRR21591033,intestine,83.65,3370976361,35725789836,6546960444,111,60200829,8,r6a.2xlarge,paired,i-0ce3090c9559e5ccc,EC2,s3://neardata-star-on-demand-1k-results/STAR/high_mapping_rate/intestine/normalized_counts/SRR21591033_STAR_normalized_counts.tsv,2024-03-02T20:50:13,2024-03-02T20:51:30,2024-03-02T20:51:30,2024-03-02T20:54:17,2024-03-02T20:54:17,2024-03-02T21:03:36,2024-03-02T21:03:36,2024-03-02T21:03:43
520,ERR4180266,intestine,83.47,1287145927,8770791080,2785801740,111,15598028,8,r6a.2xlarge,paired,i-0cab4e68ecc8bbdf5,EC2,s3://neardata-star-on-demand-1k-results/STAR/high_mapping_rate/intestine/normalized_counts/ERR4180266_STAR_normalized_counts.tsv,2024-03-02T22:21:38,2024-03-02T22:22:14,2024-03-02T22:22:14,2024-03-02T22:22:34,2024-03-02T22:22:34,2024-03-02T22:26:42,2024-03-02T22:26:42,2024-03-02T22:26:49
521,ERR4180259,intestine,83.44,1040931086,7100257640,2237820556,111,12656948,8,r6a.2xlarge,paired,i-064498f9cf55da740,EC2,s3://neardata-star-on-demand-1k-results/STAR/high_mapping_rate/intestine/normalized_counts/ERR4180259_STAR_normalized_counts.tsv,2024-03-03T00:10:03,2024-03-03T00:10:33,2024-03-03T00:10:33,2024-03-03T00:10:49,2024-03-03T00:10:49,2024-03-03T00:14:02,2024-03-03T00:14:02,2024-03-03T00:14:08
522,SRR15526603,intestine,82.8,1114118556,9373528504,1959203636,111,40065308,8,r6a.2xlarge,single,i-0ef44a3e24caafaa9,EC2,s3://neardata-star-on-demand-1k-results/STAR/high_mapping_rate/intestine/normalized_counts/SRR15526603_STAR_normalized_counts.tsv,2024-03-02T23:13:33,2024-03-02T23:14:00,2024-03-02T23:14:00,2024-03-02T23:14:28,2024-03-02T23:14:28,2024-03-02T23:17:20,2024-03-02T23:17:20,2024-03-02T23:17:26
