data:text/csv;charset=utf-8,Id,metric_alias_metrics_view_graph_0
StatusCode,Complete
Messages,
Full label,us-east-1:EC2Instances/Development InstanceId:i-0744e20e747c8b775 mem_used Average 10
Label,mem_used
2023/08/15 23:04:40,335400960
2023/08/15 23:04:50,335400960
2023/08/15 23:05:00,335392768
2023/08/15 23:05:10,335392768
2023/08/15 23:05:20,335392768
2023/08/15 23:05:30,335392768
2023/08/15 23:05:40,335392768
2023/08/15 23:05:50,335392768
2023/08/15 23:06:00,335392768
2023/08/15 23:06:10,335392768
2023/08/15 23:06:20,335392768
2023/08/15 23:06:30,334360576
2023/08/15 23:06:40,334360576
2023/08/15 23:06:50,334360576
2023/08/15 23:07:00,334360576
2023/08/15 23:07:10,334360576
2023/08/15 23:07:20,334360576
2023/08/15 23:07:30,334360576
2023/08/15 23:07:40,334360576
2023/08/15 23:07:50,334360576
2023/08/15 23:08:00,334360576
2023/08/15 23:08:10,334360576
2023/08/15 23:08:20,334352384
2023/08/15 23:08:30,334352384
2023/08/15 23:08:40,334352384
2023/08/15 23:08:50,334352384
